GHI,Festivo,Gas,PotenciaViento,Precios,Ano,Mes,Dia,Hora,GMT
163,0,16.62,17322,42.69,2016,1,23,1,1
161,0,16.62,18051,39.5,2016,1,23,2,1
158,0,16.62,18491,39.5,2016,1,23,3,1
157,0,16.62,18466,39.5,2016,1,23,4,1
160,0,16.62,18543,39.1,2016,1,23,5,1
159,0,16.62,18173,39,2016,1,23,6,1
162,0,16.62,18138,39.5,2016,1,23,7,1
152,0,16.62,19271,39.5,2016,1,23,8,1
1460,0,16.62,20262,39.5,2016,1,23,9,1
5056,0,16.62,20368,42.71,2016,1,23,10,1
8995,0,16.62,20687,43.5,2016,1,23,11,1
12455,0,16.62,20577,40.25,2016,1,23,12,1
14505,0,16.62,19826,42.56,2016,1,23,13,1
14984,0,16.62,19198,39.75,2016,1,23,14,1
14483,0,16.62,18466,39.5,2016,1,23,15,1
11776,0,16.62,15792,39.5,2016,1,23,16,1
5552,0,16.62,12566,40,2016,1,23,17,1
846,0,16.62,11921,45.6,2016,1,23,18,1
233,0,16.62,12401,51.97,2016,1,23,19,1
183,0,16.62,12137,51.97,2016,1,23,20,1
138,0,16.62,12342,51.1,2016,1,23,21,1
126,0,16.62,13235,46.1,2016,1,23,22,1
124,1,16.62,14945,40.69,2016,1,23,23,1
98,1,16.79,15455,36.5,2016,1,24,0,1
71,1,16.79,16704,34.34,2016,1,24,1,1
72,1,16.79,18402,33.49,2016,1,24,2,1
67,1,16.79,19670,33,2016,1,24,3,1
65,1,16.79,19965,32.98,2016,1,24,4,1
60,1,16.79,20335,32.98,2016,1,24,5,1
57,1,16.79,21851,32.69,2016,1,24,6,1
62,1,16.79,24263,32,2016,1,24,7,1
135,1,16.79,27523,32,2016,1,24,8,1
3170,1,16.79,31300,33.14,2016,1,24,9,1
8925,1,16.79,32969,33.99,2016,1,24,10,1
14103,1,16.79,32971,34,2016,1,24,11,1
18930,1,16.79,34892,34.93,2016,1,24,12,1
20376,1,16.79,36229,35.49,2016,1,24,13,1
19978,1,16.79,35865,34.89,2016,1,24,14,1
18833,1,16.79,35548,34.89,2016,1,24,15,1
15241,1,16.79,34893,33.4,2016,1,24,16,1
7116,1,16.79,33280,33.84,2016,1,24,17,1
1253,1,16.79,34438,36.09,2016,1,24,18,1
148,1,16.79,36298,36.59,2016,1,24,19,1
108,1,16.79,36833,36.5,2016,1,24,20,1
70,1,16.79,39221,36.5,2016,1,24,21,1
63,1,16.79,41763,36.26,2016,1,24,22,1
64,0,16.79,44414,36.09,2016,1,24,23,1
62,0,16.76,47441,33.64,2016,1,25,0,1
61,0,16.76,47583,30.95,2016,1,25,1,1
60,0,16.76,46793,24.99,2016,1,25,2,1
60,0,16.76,45681,23.12,2016,1,25,3,1
60,0,16.76,43227,20.33,2016,1,25,4,1
60,0,16.76,40394,24.96,2016,1,25,5,1
57,0,16.76,38409,33.34,2016,1,25,6,1
78,0,16.76,35973,42.57,2016,1,25,7,1
185,0,16.76,32742,48.47,2016,1,25,8,1
2259,0,16.76,29620,48.1,2016,1,25,9,1
6550,0,16.76,26269,51.75,2016,1,25,10,1
9939,0,16.76,24283,52.1,2016,1,25,11,1
12509,0,16.76,19425,51.89,2016,1,25,12,1
12693,0,16.76,16062,52.5,2016,1,25,13,1
11828,0,16.76,12071,50.6,2016,1,25,14,1
10040,0,16.76,9539,52.29,2016,1,25,15,1
6593,0,16.76,7059,52.69,2016,1,25,16,1
2485,0,16.76,4973,54.1,2016,1,25,17,1
390,0,16.76,4227,57.48,2016,1,25,18,1
218,0,16.76,4204,62.49,2016,1,25,19,1
151,0,16.76,3436,62.98,2016,1,25,20,1
128,0,16.76,2767,62.49,2016,1,25,21,1
122,0,16.76,2460,55.44,2016,1,25,22,1
124,0,16.76,2077,52.69,2016,1,25,23,1
125,0,16.79,2449,50.1,2016,1,26,0,1
124,0,16.79,2826,44.52,2016,1,26,1,1
130,0,16.79,2654,40.72,2016,1,26,2,1
128,0,16.79,3289,40.1,2016,1,26,3,1
127,0,16.79,4427,39.92,2016,1,26,4,1
127,0,16.79,6267,40.1,2016,1,26,5,1
125,0,16.79,7952,45.1,2016,1,26,6,1
135,0,16.79,8333,50.6,2016,1,26,7,1
136,0,16.79,9066,54.62,2016,1,26,8,1
1160,0,16.79,10367,53.9,2016,1,26,9,1
3856,0,16.79,10867,54.46,2016,1,26,10,1
6754,0,16.79,11184,53.12,2016,1,26,11,1
8894,0,16.79,11794,52.9,2016,1,26,12,1
10181,0,16.79,12620,52.98,2016,1,26,13,1
10116,0,16.79,13369,48.86,2016,1,26,14,1
8916,0,16.79,14021,48.86,2016,1,26,15,1
6887,0,16.79,15204,47.69,2016,1,26,16,1
4034,0,16.79,16316,51,2016,1,26,17,1
1281,0,16.79,17310,53.02,2016,1,26,18,1
252,0,16.79,17186,54.9,2016,1,26,19,1
171,0,16.79,16641,54.5,2016,1,26,20,1
143,0,16.79,17594,53.12,2016,1,26,21,1
133,0,16.79,18541,50.35,2016,1,26,22,1
135,0,16.79,19210,44,2016,1,26,23,1
132,0,16.98,19233,43.15,2016,1,27,0,1
133,0,16.98,19472,38.69,2016,1,27,1,1
122,0,16.98,19884,37.69,2016,1,27,2,1
120,0,16.98,20665,37.49,2016,1,27,3,1
120,0,16.98,21670,36.4,2016,1,27,4,1
120,0,16.98,21868,37.69,2016,1,27,5,1
120,0,16.98,22892,38.55,2016,1,27,6,1
140,0,16.98,22985,40.01,2016,1,27,7,1
162,0,16.98,23130,48.42,2016,1,27,8,1
1459,0,16.98,23200,49.49,2016,1,27,9,1
4099,0,16.98,24082,50.1,2016,1,27,10,1
7159,0,16.98,25457,48.86,2016,1,27,11,1
10169,0,16.98,25956,47.18,2016,1,27,12,1
11766,0,16.98,26323,47.18,2016,1,27,13,1
12285,0,16.98,25896,42.65,2016,1,27,14,1
12187,0,16.98,25830,39.58,2016,1,27,15,1
9766,0,16.98,25951,39.27,2016,1,27,16,1
5310,0,16.98,26010,42.65,2016,1,27,17,1
1369,0,16.98,26483,47.18,2016,1,27,18,1
258,0,16.98,27589,49.3,2016,1,27,19,1
200,0,16.98,28268,49.49,2016,1,27,20,1
160,0,16.98,29300,48.42,2016,1,27,21,1
148,0,16.98,28715,45.1,2016,1,27,22,1
154,0,16.98,27187,39.27,2016,1,27,23,1
153,0,16.98,26000,39.95,2016,1,28,0,1
149,0,16.98,24426,38.25,2016,1,28,1,1
148,0,16.98,21419,37.49,2016,1,28,2,1
150,0,16.98,19575,37.4,2016,1,28,3,1
149,0,16.98,18066,37.31,2016,1,28,4,1
146,0,16.98,16003,38.19,2016,1,28,5,1
141,0,16.98,12096,39.58,2016,1,28,6,1
141,0,16.98,12628,50.35,2016,1,28,7,1
235,0,16.98,14788,51.53,2016,1,28,8,1
2084,0,16.98,15175,51.78,2016,1,28,9,1
5338,0,16.98,13986,52.99,2016,1,28,10,1
7732,0,16.98,15482,51.6,2016,1,28,11,1
9167,0,16.98,16918,51.62,2016,1,28,12,1
9232,0,16.98,16770,52.69,2016,1,28,13,1
8100,0,16.98,16136,52.69,2016,1,28,14,1
5808,0,16.98,16254,52.5,2016,1,28,15,1
3529,0,16.98,15259,51.62,2016,1,28,16,1
1466,0,16.98,14491,51.1,2016,1,28,17,1
356,0,16.98,14161,51.78,2016,1,28,18,1
283,0,16.98,13616,52.99,2016,1,28,19,1
281,0,16.98,13883,51.89,2016,1,28,20,1
236,0,16.98,14686,51,2016,1,28,21,1
256,0,16.98,14347,48,2016,1,28,22,1
315,0,16.98,15354,39.95,2016,1,28,23,1
285,0,16.97,16870,40,2016,1,29,0,1
222,0,16.97,17477,37.99,2016,1,29,1,1
216,0,16.97,18749,35.85,2016,1,29,2,1
215,0,16.97,18484,34.98,2016,1,29,3,1
214,0,16.97,19294,34.02,2016,1,29,4,1
216,0,16.97,19732,35.55,2016,1,29,5,1
213,0,16.97,19393,37.69,2016,1,29,6,1
221,0,16.97,18748,45.32,2016,1,29,7,1
233,0,16.97,18131,49.99,2016,1,29,8,1
1256,0,16.97,18370,49.94,2016,1,29,9,1
3524,0,16.97,18296,49.6,2016,1,29,10,1
5976,0,16.97,17341,48.47,2016,1,29,11,1
7895,0,16.97,15902,47,2016,1,29,12,1
8585,0,16.97,13077,49.99,2016,1,29,13,1
8155,0,16.97,10431,48.95,2016,1,29,14,1
7603,0,16.97,8835,48,2016,1,29,15,1
6686,0,16.97,7506,48.68,2016,1,29,16,1
3831,0,16.97,7273,49.83,2016,1,29,17,1
791,0,16.97,8091,50.11,2016,1,29,18,1
185,0,16.97,8513,51.6,2016,1,29,19,1
144,0,16.97,9325,51.1,2016,1,29,20,1
119,0,16.97,10455,50.45,2016,1,29,21,1
114,0,16.97,11735,49.95,2016,1,29,22,1
114,0,16.97,13106,47.5,2016,1,29,23,1
114,0,16.83,14563,49.5,2016,1,30,0,1
114,0,16.83,16909,44.99,2016,1,30,1,1
114,0,16.83,17907,42.24,2016,1,30,2,1
114,0,16.83,18835,39.92,2016,1,30,3,1
112,0,16.83,20746,39.04,2016,1,30,4,1
113,0,16.83,21867,38.6,2016,1,30,5,1
114,0,16.83,22981,38.19,2016,1,30,6,1
129,0,16.83,24056,37.69,2016,1,30,7,1
198,0,16.83,25485,37.69,2016,1,30,8,1
2821,0,16.83,27565,36.8,2016,1,30,9,1
7411,0,16.83,28622,37.69,2016,1,30,10,1
11571,0,16.83,30877,37,2016,1,30,11,1
15828,0,16.83,32856,35.98,2016,1,30,12,1
18000,0,16.83,36436,36,2016,1,30,13,1
18836,0,16.83,39566,37.01,2016,1,30,14,1
17905,0,16.83,40249,35.7,2016,1,30,15,1
16549,0,16.83,42074,35,2016,1,30,16,1
10022,0,16.83,44643,35.7,2016,1,30,17,1
2737,0,16.83,47501,36,2016,1,30,18,1
756,0,16.83,52388,37.69,2016,1,30,19,1
617,0,16.83,56429,37.49,2016,1,30,20,1
488,0,16.83,58350,37.4,2016,1,30,21,1
309,0,16.83,58478,37,2016,1,30,22,1
230,1,16.83,59417,35.7,2016,1,30,23,1
221,1,16.93,61386,34.5,2016,1,31,0,1
198,1,16.93,62339,26.4,2016,1,31,1,1
198,1,16.93,63061,20.1,2016,1,31,2,1
198,1,16.93,60191,20,2016,1,31,3,1
198,1,16.93,59075,15.01,2016,1,31,4,1
198,1,16.93,58748,18,2016,1,31,5,1
195,1,16.93,58288,20,2016,1,31,6,1
195,1,16.93,59429,22,2016,1,31,7,1
220,1,16.93,57866,26.1,2016,1,31,8,1
2994,1,16.93,58123,31.75,2016,1,31,9,1
7732,1,16.93,53410,35.3,2016,1,31,10,1
12657,1,16.93,50643,35.6,2016,1,31,11,1
17010,1,16.93,49745,34.5,2016,1,31,12,1
18774,1,16.93,49595,35.1,2016,1,31,13,1
19048,1,16.93,48952,35.1,2016,1,31,14,1
18396,1,16.93,48454,33.9,2016,1,31,15,1
16888,1,16.93,46025,33.3,2016,1,31,16,1
10440,1,16.93,43962,34.6,2016,1,31,17,1
3575,1,16.93,41706,39.64,2016,1,31,18,1
781,1,16.93,40564,47.64,2016,1,31,19,1
536,1,16.93,40466,48.98,2016,1,31,20,1
424,1,16.93,40229,49.45,2016,1,31,21,1
306,1,16.93,39723,47.28,2016,1,31,22,1
279,0,16.93,37354,40.62,2016,1,31,23,1
276,0,16.93,35703,38.75,2016,2,1,0,1
276,0,16.93,36238,35.01,2016,2,1,1,1
260,0,16.93,35331,32.3,2016,2,1,2,1
234,0,16.93,34117,31,2016,2,1,3,1
229,0,16.93,33262,30.01,2016,2,1,4,1
165,0,16.93,30938,32.6,2016,2,1,5,1
148,0,16.93,26789,38,2016,2,1,6,1
158,0,16.93,24627,49.3,2016,2,1,7,1
423,0,16.93,23747,50.28,2016,2,1,8,1
5113,0,16.93,19587,48.15,2016,2,1,9,1
11581,0,16.93,15982,47.9,2016,2,1,10,1
17460,0,16.93,15620,45,2016,2,1,11,1
20705,0,16.93,15361,40.62,2016,2,1,12,1
21988,0,16.93,15767,46,2016,2,1,13,1
22504,0,16.93,14456,45.43,2016,2,1,14,1
22687,0,16.93,11468,44.1,2016,2,1,15,1
20881,0,16.93,10316,46,2016,2,1,16,1
14479,0,16.93,9978,48.15,2016,2,1,17,1
4998,0,16.93,8929,50.24,2016,2,1,18,1
1777,0,16.93,8310,55.55,2016,2,1,19,1
1352,0,16.93,7261,57,2016,2,1,20,1
792,0,16.93,5740,55.55,2016,2,1,21,1
532,0,16.93,5955,48.4,2016,2,1,22,1
252,0,16.93,6220,44,2016,2,1,23,1
246,0,16.93,7182,44.35,2016,2,2,0,1
244,0,16.93,8092,38.96,2016,2,2,1,1
228,0,16.93,7544,38,2016,2,2,2,1
204,0,16.93,7828,37.31,2016,2,2,3,1
204,0,16.93,8391,36.69,2016,2,2,4,1
204,0,16.93,8231,38.01,2016,2,2,5,1
200,0,16.93,8320,40.62,2016,2,2,6,1
224,0,16.93,8373,42.35,2016,2,2,7,1
477,0,16.93,8325,46.69,2016,2,2,8,1
4356,0,16.93,7838,47.65,2016,2,2,9,1
8961,0,16.93,6337,47.65,2016,2,2,10,1
11788,0,16.93,5449,47.19,2016,2,2,11,1
13416,0,16.93,5867,47.19,2016,2,2,12,1
15109,0,16.93,7180,47.19,2016,2,2,13,1
15339,0,16.93,9574,45.69,2016,2,2,14,1
13445,0,16.93,12329,45.4,2016,2,2,15,1
9953,0,16.93,13886,43.46,2016,2,2,16,1
5689,0,16.93,15084,40.62,2016,2,2,17,1
1439,0,16.93,17456,41.1,2016,2,2,18,1
249,0,16.93,21006,45.69,2016,2,2,19,1
198,0,16.93,23804,45.69,2016,2,2,20,1
133,0,16.93,25903,43,2016,2,2,21,1
120,0,16.93,26718,37.31,2016,2,2,22,1
116,0,16.93,27569,33.53,2016,2,2,23,1
114,0,16.83,28723,33.54,2016,2,3,0,1
113,0,16.83,29773,32,2016,2,3,1,1
109,0,16.83,30513,28,2016,2,3,2,1
108,0,16.83,33107,27.69,2016,2,3,3,1
108,0,16.83,36183,27,2016,2,3,4,1
108,0,16.83,40460,27,2016,2,3,5,1
105,0,16.83,45237,28.62,2016,2,3,6,1
136,0,16.83,48378,35.94,2016,2,3,7,1
303,0,16.83,46429,37.64,2016,2,3,8,1
3198,0,16.83,44685,37.1,2016,2,3,9,1
7596,0,16.83,45452,36.49,2016,2,3,10,1
11040,0,16.83,48791,36,2016,2,3,11,1
13314,0,16.83,51078,34.9,2016,2,3,12,1
14683,0,16.83,52538,36.69,2016,2,3,13,1
14762,0,16.83,54131,35.19,2016,2,3,14,1
13274,0,16.83,55457,33.54,2016,2,3,15,1
10318,0,16.83,57002,33.54,2016,2,3,16,1
5769,0,16.83,56838,33.54,2016,2,3,17,1
1127,0,16.83,55647,36.69,2016,2,3,18,1
156,0,16.83,55361,36.19,2016,2,3,19,1
150,0,16.83,54435,36.19,2016,2,3,20,1
90,0,16.83,53399,34.06,2016,2,3,21,1
78,0,16.83,49937,33.69,2016,2,3,22,1
78,0,16.83,47617,32.3,2016,2,3,23,1
78,0,16.89,44107,24.69,2016,2,4,0,1
78,0,16.89,43029,20.01,2016,2,4,1,1
78,0,16.89,44448,16.52,2016,2,4,2,1
78,0,16.89,46707,16.99,2016,2,4,3,1
78,0,16.89,49040,15,2016,2,4,4,1
78,0,16.89,51908,20,2016,2,4,5,1
78,0,16.89,54196,24.32,2016,2,4,6,1
128,0,16.89,53986,33.54,2016,2,4,7,1
575,0,16.89,50832,37.64,2016,2,4,8,1
6669,0,16.89,46484,37.5,2016,2,4,9,1
14019,0,16.89,42084,37.92,2016,2,4,10,1
20052,0,16.89,38766,37.92,2016,2,4,11,1
23872,0,16.89,34482,37.92,2016,2,4,12,1
25334,0,16.89,31340,39.9,2016,2,4,13,1
24795,0,16.89,28343,38.01,2016,2,4,14,1
23548,0,16.89,26115,38.14,2016,2,4,15,1
20110,0,16.89,24010,39.5,2016,2,4,16,1
12620,0,16.89,23134,39.9,2016,2,4,17,1
3514,0,16.89,23386,42.75,2016,2,4,18,1
867,0,16.89,24130,45.69,2016,2,4,19,1
399,0,16.89,24626,49.34,2016,2,4,20,1
229,0,16.89,24318,47.33,2016,2,4,21,1
216,0,16.89,24564,41,2016,2,4,22,1
158,0,16.89,24293,37.92,2016,2,4,23,1
114,0,16.19,24482,37.5,2016,2,5,0,1
101,0,16.19,25246,32.4,2016,2,5,1,1
101,0,16.19,25503,29.9,2016,2,5,2,1
101,0,16.19,27037,29.6,2016,2,5,3,1
100,0,16.19,27781,29.5,2016,2,5,4,1
101,0,16.19,29096,30,2016,2,5,5,1
100,0,16.19,29691,33.54,2016,2,5,6,1
146,0,16.19,30924,38.27,2016,2,5,7,1
418,0,16.19,31999,39,2016,2,5,8,1
3982,0,16.19,31302,40.21,2016,2,5,9,1
9245,0,16.19,29662,41,2016,2,5,10,1
13946,0,16.19,29057,40.1,2016,2,5,11,1
15981,0,16.19,28661,40.03,2016,2,5,12,1
16122,0,16.19,26850,41,2016,2,5,13,1
15343,0,16.19,25342,40.02,2016,2,5,14,1
13349,0,16.19,25764,39.33,2016,2,5,15,1
10506,0,16.19,24440,39.69,2016,2,5,16,1
5949,0,16.19,23022,40,2016,2,5,17,1
1692,0,16.19,22672,39.69,2016,2,5,18,1
505,0,16.19,24310,44.5,2016,2,5,19,1
428,0,16.19,26746,43.53,2016,2,5,20,1
395,0,16.19,28619,40.77,2016,2,5,21,1
390,0,16.19,30414,38,2016,2,5,22,1
390,0,16.19,32595,37.5,2016,2,5,23,1
390,0,16,33815,39,2016,2,6,0,1
391,0,16,35663,32.4,2016,2,6,1,1
390,0,16,37489,27.6,2016,2,6,2,1
390,0,16,38881,27.9,2016,2,6,3,1
390,0,16,39366,28,2016,2,6,4,1
390,0,16,39655,27.6,2016,2,6,5,1
390,0,16,39855,27.9,2016,2,6,6,1
410,0,16,41927,24.3,2016,2,6,7,1
594,0,16,44633,27.2,2016,2,6,8,1
3543,0,16,47163,35.94,2016,2,6,9,1
7629,0,16,46856,37.2,2016,2,6,10,1
9831,0,16,47588,36.69,2016,2,6,11,1
10971,0,16,50602,28.46,2016,2,6,12,1
11104,0,16,56744,29.1,2016,2,6,13,1
10127,0,16,63694,24.3,2016,2,6,14,1
8713,0,16,68270,20.01,2016,2,6,15,1
5479,0,16,74547,18.51,2016,2,6,16,1
2504,0,16,77050,20,2016,2,6,17,1
659,0,16,79341,23.15,2016,2,6,18,1
480,0,16,76119,27.6,2016,2,6,19,1
479,0,16,74521,30,2016,2,6,20,1
414,0,16,75050,30.01,2016,2,6,21,1
402,0,16,76288,24.3,2016,2,6,22,1
402,1,16,74761,21.69,2016,2,6,23,1
401,1,16.24,79243,15,2016,2,7,0,1
398,1,16.24,76703,10.6,2016,2,7,1,1
396,1,16.24,74766,8.48,2016,2,7,2,1
397,1,16.24,70899,6.23,2016,2,7,3,1
396,1,16.24,71024,5.1,2016,2,7,4,1
396,1,16.24,71148,5,2016,2,7,5,1
396,1,16.24,68057,4,2016,2,7,6,1
416,1,16.24,70437,5.1,2016,2,7,7,1
608,1,16.24,72855,8,2016,2,7,8,1
4441,1,16.24,77606,12.4,2016,2,7,9,1
10304,1,16.24,80435,15.71,2016,2,7,10,1
14076,1,16.24,85550,15.39,2016,2,7,11,1
15736,1,16.24,88899,16,2016,2,7,12,1
17416,1,16.24,91924,13.63,2016,2,7,13,1
17909,1,16.24,93338,12.4,2016,2,7,14,1
15509,1,16.24,93027,10.96,2016,2,7,15,1
11567,1,16.24,87269,13.49,2016,2,7,16,1
6685,1,16.24,82985,16.64,2016,2,7,17,1
2599,1,16.24,80772,24.48,2016,2,7,18,1
861,1,16.24,76934,29,2016,2,7,19,1
706,1,16.24,77209,49.03,2016,2,7,20,1
487,1,16.24,77725,35.75,2016,2,7,21,1
170,1,16.24,75692,30.05,2016,2,7,22,1
174,0,16.24,75903,25.2,2016,2,7,23,1
174,0,16.54,77996,24.8,2016,2,8,0,1
175,0,16.54,77768,16.8,2016,2,8,1,1
172,0,16.54,77109,12.4,2016,2,8,2,1
168,0,16.54,75472,10.13,2016,2,8,3,1
168,0,16.54,75950,10,2016,2,8,4,1
169,0,16.54,76978,14,2016,2,8,5,1
191,0,16.54,77108,21.03,2016,2,8,6,1
241,0,16.54,77182,33,2016,2,8,7,1
491,0,16.54,76855,35.75,2016,2,8,8,1
3276,0,16.54,76388,36.69,2016,2,8,9,1
6944,0,16.54,74808,37.24,2016,2,8,10,1
9688,0,16.54,77356,37,2016,2,8,11,1
10926,0,16.54,78865,37,2016,2,8,12,1
10958,0,16.54,79419,36.63,2016,2,8,13,1
10192,0,16.54,80333,35.94,2016,2,8,14,1
8864,0,16.54,80033,35.75,2016,2,8,15,1
6831,0,16.54,80272,35.94,2016,2,8,16,1
3517,0,16.54,78369,35.94,2016,2,8,17,1
778,0,16.54,77271,35.75,2016,2,8,18,1
179,0,16.54,75802,38.5,2016,2,8,19,1
155,0,16.54,75362,40,2016,2,8,20,1
111,0,16.54,75571,37.2,2016,2,8,21,1
102,0,16.54,75964,30,2016,2,8,22,1
102,0,16.54,78140,25.8,2016,2,8,23,1
102,0,16.73,77517,22,2016,2,9,0,1
97,0,16.73,76025,15,2016,2,9,1,1
96,0,16.73,76897,12.5,2016,2,9,2,1
96,0,16.73,74255,7,2016,2,9,3,1
95,0,16.73,72709,7.2,2016,2,9,4,1
95,0,16.73,74746,12.4,2016,2,9,5,1
96,0,16.73,74924,18.5,2016,2,9,6,1
103,0,16.73,76432,28.26,2016,2,9,7,1
255,0,16.73,80452,30.1,2016,2,9,8,1
1935,0,16.73,82629,30.1,2016,2,9,9,1
4500,0,16.73,82600,26.5,2016,2,9,10,1
6257,0,16.73,85924,28.16,2016,2,9,11,1
7509,0,16.73,89840,27.03,2016,2,9,12,1
8138,0,16.73,88983,28.69,2016,2,9,13,1
7476,0,16.73,88638,27.44,2016,2,9,14,1
6149,0,16.73,87001,26.97,2016,2,9,15,1
4600,0,16.73,86292,27.24,2016,2,9,16,1
2231,0,16.73,88612,26.5,2016,2,9,17,1
528,0,16.73,90111,30,2016,2,9,18,1
321,0,16.73,88480,34.06,2016,2,9,19,1
255,0,16.73,88899,30.1,2016,2,9,20,1
81,0,16.73,88886,26,2016,2,9,21,1
59,0,16.73,86832,24.74,2016,2,9,22,1
59,0,16.73,85673,25,2016,2,9,23,1
60,0,16.5,86117,17.75,2016,2,10,0,1
60,0,16.5,84653,14.28,2016,2,10,1,1
60,0,16.5,81811,13.85,2016,2,10,2,1
59,0,16.5,79293,14,2016,2,10,3,1
58,0,16.5,78898,14.75,2016,2,10,4,1
60,0,16.5,78143,16.2,2016,2,10,5,1
60,0,16.5,79015,22.8,2016,2,10,6,1
70,0,16.5,79325,30.59,2016,2,10,7,1
211,0,16.5,81006,32.05,2016,2,10,8,1
1509,0,16.5,82699,33.3,2016,2,10,9,1
3841,0,16.5,82232,33.15,2016,2,10,10,1
5320,0,16.5,83066,32.26,2016,2,10,11,1
6185,0,16.5,82328,30.35,2016,2,10,12,1
6227,0,16.5,83347,27.74,2016,2,10,13,1
5907,0,16.5,83785,27.44,2016,2,10,14,1
4643,0,16.5,84433,27.77,2016,2,10,15,1
2853,0,16.5,85398,28.68,2016,2,10,16,1
1357,0,16.5,84678,32.1,2016,2,10,17,1
227,0,16.5,81919,35.94,2016,2,10,18,1
85,0,16.5,80192,41.91,2016,2,10,19,1
84,0,16.5,79276,39.43,2016,2,10,20,1
59,0,16.5,79016,34.19,2016,2,10,21,1
54,0,16.5,79621,32.1,2016,2,10,22,1
54,0,16.5,77672,28.3,2016,2,10,23,1
54,0,16.4,75216,23.82,2016,2,11,0,1
54,0,16.4,70205,21.48,2016,2,11,1,1
54,0,16.4,67478,21,2016,2,11,2,1
54,0,16.4,64577,19.94,2016,2,11,3,1
54,0,16.4,65395,19.98,2016,2,11,4,1
54,0,16.4,64555,21.79,2016,2,11,5,1
54,0,16.4,60908,28.63,2016,2,11,6,1
64,0,16.4,57488,37.2,2016,2,11,7,1
130,0,16.4,55829,43.83,2016,2,11,8,1
1240,0,16.4,52902,43.79,2016,2,11,9,1
3112,0,16.4,53548,41.55,2016,2,11,10,1
5799,0,16.4,54616,37,2016,2,11,11,1
7740,0,16.4,56735,34.49,2016,2,11,12,1
9351,0,16.4,62488,34.49,2016,2,11,13,1
9332,0,16.4,69406,34.69,2016,2,11,14,1
9705,0,16.4,74042,30,2016,2,11,15,1
8260,0,16.4,75557,32.1,2016,2,11,16,1
5294,0,16.4,76686,36,2016,2,11,17,1
1749,0,16.4,76569,41.02,2016,2,11,18,1
451,0,16.4,76602,42,2016,2,11,19,1
154,0,16.4,79363,37.2,2016,2,11,20,1
67,0,16.4,82009,34,2016,2,11,21,1
61,0,16.4,82569,30.33,2016,2,11,22,1
62,0,16.4,84270,26.1,2016,2,11,23,1
57,0,15.98,86553,22.81,2016,2,12,0,1
48,0,15.98,87390,21.59,2016,2,12,1,1
48,0,15.98,86687,20,2016,2,12,2,1
48,0,15.98,87414,19.1,2016,2,12,3,1
47,0,15.98,90275,15.98,2016,2,12,4,1
48,0,15.98,90387,16.5,2016,2,12,5,1
48,0,15.98,90110,20,2016,2,12,6,1
63,0,15.98,90542,23.19,2016,2,12,7,1
152,0,15.98,89704,27.75,2016,2,12,8,1
1196,0,15.98,90220,30,2016,2,12,9,1
2445,0,15.98,90678,30.19,2016,2,12,10,1
3849,0,15.98,90574,29.6,2016,2,12,11,1
4984,0,15.98,91913,28,2016,2,12,12,1
4845,0,15.98,92923,26.93,2016,2,12,13,1
4699,0,15.98,93357,24.1,2016,2,12,14,1
3369,0,15.98,93427,24.1,2016,2,12,15,1
2363,0,15.98,93822,24.1,2016,2,12,16,1
1358,0,15.98,94944,24.1,2016,2,12,17,1
277,0,15.98,94714,24.15,2016,2,12,18,1
86,0,15.98,94744,30,2016,2,12,19,1
85,0,15.98,95047,29.6,2016,2,12,20,1
69,0,15.98,95648,26.45,2016,2,12,21,1
66,0,15.98,96083,23.3,2016,2,12,22,1
66,0,15.98,96073,20.3,2016,2,12,23,1
66,0,15.97,89342,11.3,2016,2,13,0,1
66,0,15.97,88029,7.9,2016,2,13,1,1
66,0,15.97,85189,5.4,2016,2,13,2,1
66,0,15.97,83145,5,2016,2,13,3,1
64,0,15.97,81453,4.01,2016,2,13,4,1
66,0,15.97,80388,4,2016,2,13,5,1
66,0,15.97,81384,5,2016,2,13,6,1
66,0,15.97,82186,5.1,2016,2,13,7,1
193,0,15.97,84391,5.4,2016,2,13,8,1
1449,0,15.97,88391,8.25,2016,2,13,9,1
3825,0,15.97,90841,12.07,2016,2,13,10,1
6045,0,15.97,93552,11.59,2016,2,13,11,1
7608,0,15.97,91355,9.25,2016,2,13,12,1
7334,0,15.97,91547,9.25,2016,2,13,13,1
6172,0,15.97,91236,7.9,2016,2,13,14,1
5238,0,15.97,88779,6,2016,2,13,15,1
3158,0,15.97,86079,6,2016,2,13,16,1
1171,0,15.97,83233,6.5,2016,2,13,17,1
198,0,15.97,81924,8.77,2016,2,13,18,1
72,0,15.97,83264,18.1,2016,2,13,19,1
72,0,15.97,84161,19.3,2016,2,13,20,1
62,0,15.97,87365,19.1,2016,2,13,21,1
60,0,15.97,89218,14,2016,2,13,22,1
61,1,15.97,87747,11.39,2016,2,13,23,1
56,1,16.62,82161,5,2016,2,14,0,1
50,1,16.62,77528,4,2016,2,14,1,1
50,1,16.62,73625,2.3,2016,2,14,2,1
48,1,16.62,63045,2.3,2016,2,14,3,1
48,1,16.62,60084,2.3,2016,2,14,4,1
48,1,16.62,59132,2.3,2016,2,14,5,1
48,1,16.62,59254,2.3,2016,2,14,6,1
53,1,16.62,60407,2.3,2016,2,14,7,1
607,1,16.62,65546,3,2016,2,14,8,1
3865,1,16.62,66060,5,2016,2,14,9,1
